countrynewwb,codewb,year,pop_adult,regionwb24_hi,incomegroupwb24,group,group2,account_t_d,fiaccount_t_d,mobileaccount_t_d,borrow_any_t_d,fin4_d,dig_acc,fin11_2a,fin11a,fin11b,fin11c,fin11f,fin11d,fin11e,fin14a,fin14b,fin14c,fin14d,fin13_1a,fin13_1b,fin26a,fin26b,fin27a,fin27b,fin17f,fin17a_17a1_d,fin17a,fin17b,fin17c,fin22d,fin22e,fin22a_22a1_22g_d,fin22a,fin22a_1,fin22b,fin22c,fin24sav,fin24fam,fin24work,fin24bor,fin24sell,fin24other,fin24aVD,fin24aSD,fin24aND,fin24aSD_ND,fin24aP,fin24aN,fin24sav_SD_ND,fin24fam_SD_ND,fin24work_SD_ND,fin24bor_SD_ND,fin24sell_SD_ND,fin24other_SD_ND,fin24sav_VD,fin24fam_VD,fin24work_VD,fin24bor_VD,fin24sell_VD,fin24other_VD,fh1,fin28,fh2,fin29,fin31a_31b,fin30,fin31a,fin31b,fin31d,fin32_33_34a,fin32_33_34b,fin32_33_34c,fin32_33_34d,fin32_33_acc,fin32_33,fin32_n33_34a,fin32_n33_34b,fin32_n33_34c,fin32_n33_34d,fin32_n33_acc,fin32_n33,fin32,fin32_acc,fin34a,fin34b,fin34c,fin34d,fin37_38_39a,fin37_38_39b,fin37_38_39c,fin37_38_39d,fin37_38_39_acc,fin37_38,fin37_39a,fin37_39b,fin37_39c,fin37_39d,fin37_39_acc,fin37,fin38_39a,fin38_39b,fin38_39c,fin38_39d,fin38_39_acc,fin38,fin2_t_d,fin42,fin42_acc,fin43a,fin43b,fin43c,fin43d,fin45a,fin45c,fin45d,fin45e,fin45b,fin25e2,fin9b,fin10,fin22g,fin22h,inactive_t_d,fing2p_acc,fing2p_card,fing2p_cash,fing2p_fin,fing2p_mob,fing2p,g20_made,g20_received,g20_any,merchant_pay,save_any_t_d,fin11_1,fin5w,fin5m,fin5lm,fin5n,fin6w,fin6m,fin6lm,fin6n,fin11_0,fin9a,fin17dw,fin17dm,fin17dlm,fin17e,fin7,fin3,fin19,fin20,fin21,fin24ba,fin24bb,fin24bc,fin24bd,fin24c,fin24d1,fin24d2,fin24d3,fin25e1,fin25e2b,fin25e3w,fin25e3m,fin25e3lm,fin25e4a,fin25e4b,fin25e4c,fin25e4d,fin25e4e,fh2a,fin31c,fin36a,fin36b,fin40a,fin40b,fin36Aa,fin36Ab,fin8,fin13aw,fin13am,fin13alm,fin13an,fin13bw,fin13bm,fin13blm,fin13bn,fin13cw,fin13cm,fin13clm,fin13cn,fin13e,fin13f,fin13f_1,fin15,fin16,fin22f,fin41,fin35,fin44,fh1_fh2,fin28_29,fin31d_s,fin32_n33_34c_s,fin34c_s,fin43c_s,fin32_acc_s,fin34a_s,fin32_33_acc_s,inactive_t_d_s,fing2p_fin_s,fin32_33_34a_s,fin32_n33_acc_s,fin37_39_acc_s,fin37_39c_s,fin31a_31b_s,fin31a_s,fin31b_s,fin32_n33_34a_s,fin37_39a_s,fin34d_s,fin32_33_34d_s,fin32_n33_34d_s,fing2p_card_s,fin37_39d_s,fin42_acc_s,fin32_33_34c_s,fin37_38_39c_s,fin38_39c_s,fing2p_acc_s,fing2p_cash_s,fin37_38_39a_s,fin37_38_39_acc_s,fin38_39a_s,fin38_39_acc_s,fin34b_s,fin32_n33_34b_s,fin43b_s,fin27b_s,fin27a_s,fin22h_s,fin28_29_s,fin28_s,fin29_s,fing2p_mob_s,fin37_38_39d_s,fin37_38_39b_s,fin37_39b_s,fin11_2a_s,fin11b_s,fin11f_s,fin11d_s,fin11e_s,fin9b_s,fin11_1_s,fin5m_s,fin6m_s,fin9a_s,fin5w_s,fin6w_s,fin17dm_s,fin17dlm_s,fin25e3w_s,fin25e3m_s,fin24d1_s,fin14d_s,fin24d2_s,fin11a_s,fin11c_s,fin5lm_s,fin6lm_s,fin17dw_s,fin14c_s,fin13_1a_s,fin13_1b_s,fin13am_s,fin13alm_s,fin13bm_s,fin13blm_s,fin13cm_s,fin13clm_s,fin21_s,fin14b_s,fin13cw_s,fin13f_s,fin14a_s,fin25e3lm_s,fin13aw_s,fin13bw_s,fin24d3_s,fin5n_s,fin6n_s,fin13f_1_s,fin32_33_34b_s,con1,con2a,con2b,con2c,con2d,con2e,con2f,con2g,con3a,con3b,con3c,con3d,con3e,con3f,con3g,con4,con5a,con5b,con6,con7,con8,con9a,con9b,con10,con11,con12d,con12w,con12m,con12lm,con13,con14,con15,con16,con17a,con17b,con17c,con17d,con18,con19,con20,con21,con22,con23,internet,con26d,con26w,con26m,con26lm,con27,con28d,con28w,con28m,con28lm,con28n,con29,con30a,con30b,con30c,con30d,con30e,con30f,con30g,con30h,con31a,con31b,con31c,con31d,con31e,con31f,con31g,con31h,con32a,con32b,con32c,con32d,con32e,con32f,con32g,con32h,con10_s,con11_s,con12d_s,con14_s,con16_s,con17a_s,con17b_s,con18_s,con19_s,con20_s,con21_s,con26d_s,con27_s,con28m_s,con30a_s,con30b_s,con30c_s,con30d_s,con30e_s,con30f_s,con30g_s,con30h_s,con31a_s,con31b_s,con31f_s,con2a_s,con15_s,con17d_s,con29_s,con31d_s,con31h_s,con32a_s,con3a_s,con4_s,con28d_s,con28w_s,con23_s,con31c_s,con2b_s,con2d_s,con26w_s,con2c_s,con2e_s,con2g_s,con5b_s,con12m_s,con26lm_s,con12w_s,con2f_s,con13_s,con26m_s,con28lm_s,con5a_s,con17c_s,con32h_s
Indonesia,IDN,2024,211076339.0,East Asia & Pacific (excluding high income),Lower middle income,education,prim edu or less,0.376382056,0.363802653,0.073412114,0.424669486,0.135046583,0.18934763,0.431667354,0.261997695,0.338137151,0.195153574,,0.404782802,0.278958651,,,,,,,0.040899129,0.090415274,,0.08478747,0.048197128,0.11468149,0.091140896,0.03953593,0.156927301,0.127876002,0.124124036,0.109095186,0.109095186,,0.270803135,,0.056400401,0.278466495,0.252210557,,0.287206815,,0.422087201,0.401549214,0.087118319,0.488667533,0.910754734,,0.038239807,0.132014367,0.144660365,,0.159894247,,,0.146452128,,,,,0.108873656,0.062546157,0.171533693,0.100773288,0.048310622,0.74854641,0.038648828,0.02471003,0.685289401,,,,,,,,,0.283048729,,,0.339395073,0.346196459,0.045095371,0.045095371,,0.28759811,,,,,,0.103061645,0.287178356,,,,,0.100416052,0.280031757,,,,,,,0.237311214,0.209838739,,,,0.186637792,,0.237089851,0.13288698,0.262893664,0.293270281,,0.028954538,0.089036334,,,,,0.103061645,,,0.084329372,,0.293979742,0.122014485,0.203525446,0.244005951,0.034582342,0.368702462,,,0.083346645,0.167780212,,,0.068386315,0.188475408,,,0.061560777,,0.039367548,0.057916127,,0.083616775,0.168419261,,,,0.086974615,0.234647457,0.148704826,0.414542627,0.155213119,,,,,0.3474275179625961,,,,,,,0.256403955,,,,,,,,,,0.133738099,,,,,,,,,,,,,,,,,,0.143996364,,,,0.225736213,0.12467828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.604541787,0.259961,,,0.225624455,,,,,,,,,,,,,,,,0.226594076,0.496788162,,,0.460848542,0.501979832,,,,,0.48443432,,0.435492147,0.384193575,0.192352124,,,0.281903726,0.176203955,0.229501976,0.092794302,,,0.426276391,0.318794741,,,,0.319412474,,0.123249302,0.157200372,,,,0.286052224,0.265338744,0.326457747,0.263464362,0.211414079,0.072140765,0.162279373,0.037817187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2024,27297352.0,East Asia & Pacific (excluding high income),Upper middle income,education,secondary edu or more,0.924534293,0.906480605,0.526814621,0.416744426,0.657008935,0.762973582,,,,,,,,,,,,,,0.449983596,0.643315628,0.438768263,0.199716535,0.367298237,0.59304828,0.534489014,0.339327161,,,,0.185493277,0.178862815,,0.220509597,,0.407228406,0.262153413,,,0.134744537,,0.344640151,0.38154753,0.207964885,0.589512415,0.936867618,0.063132382,0.299318989,0.135394637,,,,,0.10709206,0.125964715,,,,,0.250494479,0.198012588,0.258488233,0.193773878,0.342864406,0.478998624,0.29365218,0.302913863,0.124846907,,,,,,,0.37397345,0.132131651,,,0.386750062,0.456300289,0.534046038,0.460088876,0.447312263,0.144503633,,,0.381241683,0.133588578,,,0.398700839,0.43678453,0.365005446,0.13300821,,,0.382464602,0.419043639,,,,,,,0.849846274,,,,,,,0.160030804,0.267876943,0.382729792,,,0.560959162,0.656325517,0.160945766,0.125397243,,,0.441806521,,,0.424347364,0.14066291,0.479221729,0.665337475,0.706555629,0.835141341,0.626133316,0.678236294,,0.12340258,0.565785538,0.158562188,,0.402200282,0.291907313,0.145247796,,,0.325700294,,0.395412636,0.111366924,0.270509102,,0.70313665,0.298381899,,,0.113584265,0.250167766,0.151638569,0.40184448,0.103137585,,,,0.432887076,0.36357513,0.36749763,,,,,,0.304117796,,,,,0.387736536,0.151510327,0.234752872,,,0.650890935,,,,,,,,,,,,,,,,,,0.105498113,,,,0.367784434,0.278999228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.983759288,,,,,,,,,,,,,,,,,,,,,0.957957993,,,0.857270769,0.93700929,,,,,0.946018714,,0.921691734,0.793084239,0.110909203,,,0.838903095,0.734660981,0.148080277,0.338640429,,,0.949924614,0.877744793,,,,0.898273938,,,0.78829839,,,,0.753649851,0.821684308,0.883449299,0.81820621,0.622120277,0.171964975,0.45294489,0.281352369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2024,27297352.0,East Asia & Pacific (excluding high income),Upper middle income,education,prim edu or less,0.744397137,0.740450216,0.128672391,0.26449257,0.519909347,0.242617546,,,,,,,,,,,,,,0.064518641,0.144705711,0.077663638,0.05153122,0.157473934,0.261828695,0.254347552,0.071830331,,,,0.018721271,0.018721271,,0.166925277,,0.239812401,0.314370549,,,0.103264901,,0.333684819,0.19883314,0.176492182,0.375325321,0.727703336,0.2722966642374348,0.127947225,0.175608563,,,,,0.111865176,0.120068791,,,,,0.08231982,0.044137444,0.181463688,0.057491744,0.08525775,0.326800229,0.076846826,0.04725471,0.241542478,,,,,,,0.127044773,0.053154753,,,0.127044773,0.27005353,0.279943117,0.136934359,0.136934359,0.063044339,,,0.371411377,0.017589397,,,0.394832335,0.471659676,0.335694759,0.017589397,,,0.359115716,0.433753325,,,,,,,0.614502065,,,,,,,0.206151453,0.258720851,0.355047006,,,0.106624683,0.217932043,0.022036608,0.015983178,,,0.404721921,,,0.381300964,0.027478983,0.481549262,0.19551209,0.496170866,0.543530205,0.123346046,0.382750415,,0.026285946,0.401852428,0.19563605,,0.11149733,0.333297841,0.142300215,,,0.227539442,,0.117822083,0.097486809,0.092075414,,0.213185573,0.054045643,,,0.159366567,0.275978923,0.155646068,0.193102827,0.223758177,,,,0.105454272,0.637772453,0.073586807,,,,,,0.53781904,,,,,0.104940247,0.153590171,0.224099203,,,0.446684754,,,,,,,,,,,,,,,,,,0.144742753,,,,0.228881081,0.083987374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.805044533,,,,,,,,,,,,,,,,,,,,,0.649854111,,,0.639638637,0.655952002,,,,,0.583278164,,0.524103581,0.377306337,0.26083825,,,0.384565542,0.262975034,0.117648511,0.148320322,,,0.558075443,0.462522374,,,,0.469568996,,,0.399267244,,,,0.383252503,0.383698282,0.532565263,0.389834317,0.262068471,0.022772503,0.109408088,0.08042481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2024,82023644.0,East Asia & Pacific (excluding high income),Lower middle income,education,secondary edu or more,0.579031089,0.359376578,0.388456404,0.705032729,0.165211818,0.430090139,0.297518323,0.307140148,0.362943514,0.282181139,0.152705075,0.462320876,0.249784508,,,,,,,0.209819125,0.379871898,,0.298215704,,0.337022077,0.145604296,0.296999454,,0.333644552,0.129926691,0.137588068,,,0.455022542,,0.207278866,0.399282644,0.202022175,,,,0.673456707,0.239605752,,0.290442243,0.969893876,,,0.106428244,,,,,0.146779128,0.291229583,0.122121385,,,,0.308580456,0.198781708,0.396886991,0.23473811,0.154882195,0.741775068,,0.138983746,0.581017803,,,,,,,,,0.177744443,,,0.332128601,0.418698669,0.159490426,,,0.233110143,,,,0.143944446,,,0.351105966,,,0.134341523,,,0.305195282,,,,,,0.094061153,0.202615864,0.110757609,,,,0.085354444,,,0.221060393,0.492185235,0.199840365,,0.159812511,0.157606272,,,,,0.097532465,,0.172758808,,,0.389821053,0.421508766,0.325967621,0.491067396,0.189546535,0.619285811,,,0.142745478,,,,,,,,,,,0.146942229,,,0.157814315,0.130286785,,,0.144738045,0.275496871,0.190348273,0.349788502,0.775605226,0.591821346,0.434431177,0.161239755,,0.419218577,,,,,,,0.321755516,,0.22931273,,,,,,,,0.151613011,,,,,,,,,,,,,,,,,,0.310801543,,,,0.503300663,0.305902577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.889515692,0.086278565,0.061394942,,0.041620466,,,,0.059830847,,,,,,,,,,,,0.047751896,0.811394264,,,0.799500759,0.825138025,,,,,0.615853211,,0.498453311,0.646453191,0.188597434,,,0.756672912,0.638969934,0.260287487,0.276656638,,0.129304354,0.867698058,0.75608893,,,,0.481687455,,0.261372722,,,,0.120604099,0.339080633,0.531740778,0.845758473,0.762184738,0.582183913,0.14500634,0.370071224,0.229854426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2024,82023644.0,East Asia & Pacific (excluding high income),Lower middle income,education,prim edu or less,0.336218006,0.283837232,0.072524305,0.751299144,0.103746343,0.107368654,0.487554284,0.322064723,0.341934853,0.285035694,0.222030958,0.471248622,0.167298253,,,,,,,0.013547396,0.048017209,,0.040058579,,0.029199595,0.012140448,0.019368451,,0.471224692,0.108156766,0.08379426,,,0.473637541,,0.116428716,0.403152069,0.210425464,,,,0.725008103,0.201263338,,0.21725278,0.942260884,,,0.08932601,,,,,0.065605238,0.313826059,0.16072009,,,,0.160576014,0.046969504,0.302946711,0.073360741,0.050873472,0.792480685,,0.022537776,0.718365292,,,,,,,,,0.233234732,,,0.278570196,0.321607691,0.016506351,,,0.263915786,,,,0.271730589,,,0.4595313,,,0.221850008,,,0.371169521,,,,,,0.165889547,0.198350291,0.216299909,,,,0.193832097,,,0.199009387,0.410636675,0.166460502,,0.007576696,0.02273505,,,,,0.107707625,,0.283989135,,,0.482006512,0.106939335,0.157334602,0.215161578,0.015535326,0.358553725,,,0.055711691,,,,,,,,,,,0.006758406,,,0.039003551,0.068059313,,,0.091167786,0.183764081,0.232167131,0.450792746,0.775022605,0.584286557,0.549608459,0.074242962,,0.3286413097622098,,,,,,,0.3055026,,0.13966644,,,,,,,,0.047238783,,,,,,,,,,,,,,,,,,0.478112594,,,,0.393839885,0.114433871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.545145654,0.289617533,0.194167496,,0.248198959,,,,0.217924543,,,,,,,,,,,,0.215804837,0.429731684,,,0.391917793,0.349003845,,,,,0.286347486,,0.159690902,0.270468825,0.263749137,,,0.324990242,0.192154193,0.129042293,0.185283898,,0.054756777,0.362627325,0.218674216,,,,0.13760968,,0.078508038,,,,0.082802276,0.055383949,0.144747111,0.315718395,0.271514127,0.181678199,0.038633993,0.08891878,0.017354522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2024,5220107.0,High income,High income,education,secondary edu or more,0.986803833,0.985158416,0.590481196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96225707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.978436971,,,,,,,,,,,,,,,,,,,,,0.949959812,,,,,,,,,,,,,,,,,,,,,,0.957490074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2024,5220107.0,High income,High income,education,prim edu or less,0.876332292,0.876332292,0.230560538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.843122037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.896908838,,,,,,,,,,,,,,,,,,,,,0.613743334,,,,,,,,,,,,,,,,,,,,,,0.519738919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2024,60882768.0,East Asia & Pacific (excluding high income),Upper middle income,education,secondary edu or more,0.939332708,0.938182507,0.66044348,0.570973233,0.699116032,0.88670905,,,,,,,,,,,,,,0.661821048,0.70777171,0.49471506,0.211699869,0.403909421,0.718222256,0.65488477,0.42673368,,,,0.260759145,0.229986567,,0.344253885,,0.214845189,0.434121083,,,0.119551052,,0.237493938,0.394039675,0.331652646,0.725692322,0.964458036,0.035541964,0.181998212,0.316842034,,,,,,0.11727905,,,,,0.452529568,0.401283395,0.414510467,0.393512725,0.592366974,0.743109626,0.459691817,0.584816159,0.140528209,,,,,,,0.369106676,0.280126322,0.071114567,,0.380177489,0.458669906,0.55439629,0.472436944,0.461366131,0.330031102,0.074581495,,0.236775986,,,,0.274448921,0.329237716,0.225882115,,,,0.261389593,0.316178387,,,,,,,0.557052968,0.174214808,,,,0.089613902,,0.136934963,0.185226904,0.333296389,0.165498133,,0.746932609,0.770825376,,,,,0.326266219,,,0.288593285,,0.3815388,0.830982703,0.760026725,0.921318179,0.75960385,0.819395091,,0.255475198,0.460374493,0.146197652,,0.57424853,0.229351954,0.080615657,,,0.686934168,,0.321805389,0.240662708,0.372092898,0.067121273,0.852392869,0.301340168,,,0.149865056,0.244243862,0.11417569,0.392750398,0.136065071,,,,0.645560733,0.192400099,0.522519525,0.140854638,,,,,0.129551378,,,,,0.389355346,0.098138905,0.168046223,,,0.593639407,,,,,,,,,,,,,,,,,,0.189321508,,,0.123511137,0.554447583,0.5049285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.989512662,,,,,,,,,,,,,,,,,,,,,0.98098888,,,0.898559491,0.963663872,,,,,0.870403332,,0.699773712,0.763656802,0.095298937,,,0.836341673,0.765032852,,0.464739233,,0.16923983,0.986866074,0.950942294,,,,0.823159879,,,0.714656198,,,,0.518055775,0.811389618,0.939380075,0.895114886,0.818102402,0.270179211,0.702331245,0.367733276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2024,60882768.0,East Asia & Pacific (excluding high income),Upper middle income,education,prim edu or less,0.910017346,0.899915329,0.295029496,0.449853066,0.638299102,0.595178879,,,,,,,,,,,,,,0.26898441,0.344351127,0.164179401,0.180171726,0.184831289,0.444686696,0.41280026,0.13761152,,,,0.140352471,0.139355778,,0.264829437,,0.121744187,0.456751929,,,0.090649443,,0.326272672,0.361004358,0.152860796,0.513865154,0.845316138,0.154683862,0.095331017,0.286972937,,,,,,0.164600681,,,,,0.288509458,0.214627068,0.331855753,0.234498984,0.249419781,0.651420075,0.173086587,0.229506418,0.385902099,,,,,,,0.153980715,0.08468904,0.165661489,,0.170149847,0.344175647,0.37911582,0.204541645,0.188372512,0.098117431,0.166209864,,0.417727508,,,,0.446850713,0.49853202,0.409094661,,,,0.437721194,0.488991935,,,,,,,0.577789509,0.228126861,,,,0.147886384,,0.189300676,0.176273649,0.412731613,0.124578442,,0.372906759,0.459291276,,,,,0.465906731,,,0.436783527,,0.510473032,0.470488852,0.682728973,0.782218225,0.387661457,0.537212491,,0.123990554,0.443552313,0.192616117,,0.271392701,0.290528879,0.197842767,,,0.396037929,,0.126009024,0.236146006,0.156818452,0.134540988,0.535913253,0.164018258,,,0.239999406,0.222979572,0.121581404,0.294042882,0.136307432,,,,0.316421606,0.5371105868491579,0.21558947,0.108731295,,,,,0.441762149,,,,,0.144125888,0.238393938,0.203558615,,,0.405492127,,,,,,,,,,,,,,,,,,0.153182115,,,0.094242755,0.463882376,0.341460843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.885462433,,,,,,,,,,,,,,,,,,,,,0.826048928,,,0.74047573,0.812155616,,,,,0.608231161,,0.409261768,0.535370543,0.15837331,,,0.531609674,0.423797185,,0.277358102,,0.118689093,0.792221008,0.720224256,,,,0.655141717,,,0.54836149,,,,0.355325933,0.548985929,0.689122942,0.6148463,0.477467449,0.103516755,0.45220466,0.154926986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM,2024,76663207.0,East Asia & Pacific (excluding high income),Lower middle income,education,secondary edu or more,0.752195264,0.744765208,0.42209704,0.437694984,0.465088706,0.681404762,0.170108847,,,,,,0.150362235,,,,,,,0.498723626,0.509263104,0.381022451,0.128240653,0.217411358,0.483091835,0.467113122,0.111576481,0.101293163,,,,,,0.338604467,,0.278913944,0.421006624,0.25884942,,,,0.144227534,0.419433332,0.409825312,0.829258644,0.98591482,,0.255987078,0.312724045,0.240322201,,,,,0.10242895,,,,,0.18427356,0.119199963,0.229523464,0.123566773,0.358313922,0.588060939,0.292385635,0.333976408,0.229146511,,,,,,,0.372139248,0.20680911,,,0.391027581,0.460902737,0.475839404,0.404045738,0.385157405,0.213743632,,,,,,,,,,,,,,,,,,,,,0.696451246,0.234806757,,,,0.167480637,,0.157233883,0.51479932,0.177843164,,,0.533746349,0.669771782,,,,,,,,,,,0.614719946,0.518929574,0.668871729,0.565191017,0.712990048,,0.124979359,0.432155952,0.16488191,,0.339581301,0.282086534,0.108832394,,,0.665350365,,0.215119057,0.245556517,0.327040297,,0.661656663,0.167995809,,,,0.14985628,0.259272501,0.512387596,,,,,0.294908588,0.218448914734883,0.285846759,0.190533514,,,,,0.175248275,,,,,0.368705343,,,,,0.6316769,,,,,,,,,,,,,,,,,,,,,0.126561259,0.293222295,0.16180481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.987737008,,,,,,,,,,,,,,,,,,,,,0.892059162,0.095677847,,0.885941162,0.960104608,,,,,0.834585911,,0.723408056,0.675901111,0.103121485,,0.123699957,0.706539968,0.620975951,,,,,0.909416332,0.878768614,,,,0.698523543,,,0.547939355,,,0.167731735,0.598319574,0.778180175,0.874367347,0.74392402,0.299449249,0.128847756,0.119595261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM,2024,76663207.0,East Asia & Pacific (excluding high income),Lower middle income,education,prim edu or less,0.334836318,0.331469141,0.115213548,0.387359218,0.192165098,0.197524106,0.537179011,,,,,,0.279841199,,,,,,,0.104731779,0.086778114,0.026420039,0.060358074,0.078979468,0.139654788,0.139654788,0.014734294,0.103282714,,,,,,0.313832071,,0.207120849,0.475236594,0.165937951,,,,0.344287744,0.385798097,0.226116943,0.61191504,0.956202783,,0.160006806,0.271029525,0.126922544,,,,,0.204207069,,,,,0.14589593,0.047637461,0.233100742,0.075918772,0.073658117,0.515268177,0.053849119,0.062181317,0.425133782,,,,,,,0.081463062,0.063258832,,,0.089954853,0.290742696,0.306614431,0.103519456,0.095027665,0.063258832,,,,,,,,,,,,,,,,,,,,,0.264040337,0.26260987,,,,0.23526047,,0.244881021,0.28091456,0.35526542,,,0.073313183,0.185405779,,,,,,,,,,,0.165799001,0.172558862,0.264711639,0.080243043,0.469292258,,0.026967072,0.161265348,0.11502042,,0.052593721,0.14706839,0.112543255,,,0.245972574,,0.041371637,0.093668886,0.078310465,,0.178406173,0.184599886,,,,0.261558914,0.230009517,0.389252881,,,,,0.042624911,0.2615231352875239,0.018679493,0.024456865,,,,,0.209678369,,,,,0.063575302,,,,,0.211000693,,,,,,,,,,,,,,,,,,,,,0.05616004,0.295833166,0.097486509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.898280928,,,,,,,,,,,,,,,,,,,,,0.557391174,0.33576514,,0.74831083,0.774616775,,,,,0.453648299,,0.371684977,0.440294352,0.182965617,,0.121960881,0.328416031,0.245567499,,,,,0.638033415,0.528071976,,,,0.383296629,,,0.298884215,,,0.2070688,0.221768137,0.376921742,0.494550206,0.293819812,0.081731814,0.029774657,0.035124344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
world,WLD,2014,,,,all,all,0.616740154,0.608543826,0.020785695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
